index,classid
58449,5393319
58450,5393320
58451,5393321
58452,5393322
58453,5393327
58454,5393332
58455,5393333
58456,5393338
58457,5393341
58458,5393342
58459,5393345
58460,5393425
58461,5393432
58462,5393465
58463,5393466
58464,5393469
58465,5393589
58466,5393593
58467,5393595
58468,5393605
58469,5393636
58470,5393637
58471,5393640
58472,5393641
58473,5393642
58474,5393675
58475,5393678
58476,5393680
58477,5393684
58478,5393689
58479,5393697
58480,5393712
58481,5393752
58482,5393753
58483,5393755
58484,5393790
58485,5393792
58486,5393793
58487,5393794
58488,5393795
58489,5393841
58490,5393868
58491,5393872
58492,5393899
58493,5393946
58494,5393953
58495,5393976
58496,5393992
58497,5394002
58498,5394003
58499,5394023
58500,5394032
58501,5394036
58502,5394055
58503,5394071
58504,5394081
58505,5394091
58506,5394092
58507,5394106
58508,5394118
58509,5394131
58510,5394146
58511,5394153
58512,5394156
58513,5394157
58514,5394163
58515,5394172
58516,5394189
58517,5394195
58518,5394202
58519,5394221
58520,5394228
58521,5394230
58522,5394232
58523,5394241
58524,5394252
58525,5394278
58526,5394295
58527,5394298
58528,5394322
58529,5394351
58530,5394353
58531,5394357
58532,5394366
58533,5394381
58534,5394412
58535,5394416
58536,5394418
58537,5394429
58538,5394430
58539,5394436
58540,5394447
58541,5394461
58542,5394462
58543,5394473
58544,5394475
58545,5394502
58546,5394505
58547,5394519
58548,5394525
58549,5394529
58550,5394536
58551,5394568
58552,5394578
58553,5394585
58554,5394587
58555,5394590
58556,5394597
58557,5394618
58558,5394626
58559,5394644
58560,5394645
58561,5394660
58562,5394666
58563,5394673
58564,5394705
58565,5394708
58566,5394711
58567,5394714
58568,5394718
58569,5394719
58570,5394724
58571,5394726
58572,5394728
58573,5394729
58574,5394734
58575,5394735
58576,5394742
58577,5394743
58578,5394746
58579,5394747
58580,5394748
58581,5394750
58582,5394752
58583,5394753
58584,5394755
58585,5394756
58586,5394758
58587,5394765
58588,5394769
58589,5394770
58590,5394771
58591,5394772
58592,5394773
58593,5394776
58594,5394782
58595,5394789
58596,5394790
58597,5394793
58598,5394797
58599,5394801
58600,5394804
58601,5394806
58602,5394807
58603,5394810
58604,5394811
58605,5394812
58606,5394829
58607,5394834
58608,5394835
58609,5394840
58610,5394841
58611,5394855
58612,5394884
58613,5394930
58614,5394932
58615,5394934
58616,5394935
58617,5394939
58618,5394940
58619,5394953
58620,5394957
58621,5394960
58622,5394961
58623,5394963
58624,5394964
58625,5394967
58626,5394968
58627,5394969
58628,5394970
58629,5394971
58630,5394972
58631,5394975
58632,5394976
58633,5394977
58634,5394978
58635,5394979
58636,5394981
58637,5394986
58638,5394987
58639,5394988
58640,5394991
58641,5394992
58642,5394993
58643,5394994
58644,5394996
58645,5394998
58646,5394999
58647,5395000
58648,5395002
58649,5395003
58650,5395009
58651,5395011
58652,5395012
58653,5395014
58654,5395015
58655,5395025
58656,5395027
58657,5395028
58658,5395029
58659,5395031
58660,5395032
58661,5395034
58662,5395036
58663,5395038
58664,5395040
58665,5395046
58666,5395047
58667,5395049
58668,5395052
58669,5395053
58670,5395055
58671,5395057
58672,5395058
58673,5395059
58674,5395060
58675,5395061
58676,5395062
58677,5395064
58678,5395065
58679,5395069
58680,5395071
58681,5395072
58682,5395073
58683,5395075
58684,5395398
58685,5395405
58686,5395407
58687,5395421
58688,5395448
58689,5395459
58690,5395472
58691,5395475
58692,5395490
58693,5395491
58694,5395505
58695,5395525
58696,5395529
58697,5395531
58698,5395542
58699,5395557
58700,5395559
58701,5395568
58702,5395572
58703,5395573
58704,5395607
58705,5395624
58706,5395632
58707,5395639
58708,5395671
58709,5395682
58710,5395686
58711,5395714
58712,5395719
58713,5395738
58714,5395757
58715,5395786
58716,5395805
58717,5395835
58718,5395843
58719,5395865
58720,5395871
58721,5395893
58722,5395894
58723,5395907
58724,5395915
58725,5395925
58726,5395928
58727,5395934
58728,5395969
58729,5395971
58730,5396009
58731,5396010
58732,5396011
58733,5396014
58734,5396015
58735,5396031
58736,5396042
58737,5396050
58738,5396052
58739,5396054
58740,5396055
58741,5396061
58742,5396066
58743,5396068
58744,5396073
58745,5396075
58746,5396077
58747,5396079
58748,5396081
58749,5396099
58750,5396101
58751,5396103
58752,5396106
58753,5396120
58754,5396123
58755,5396125
58756,5396138
58757,5396143
58758,5396147
58759,5396154
58760,5396156
58761,5396160
58762,5396163
58763,5396165
58764,5396172
58765,5396208
58766,5396210
58767,5396212
58768,5396229
58769,5396273
58770,5396350
58771,5396358
58772,5396396
58773,5396470
58774,5396473
58775,5396482
58776,5396489
58777,5396490
58778,5396491
58779,5396492
58780,5396496
58781,5396535
58782,5396536
58783,5396542
58784,5396543
58785,5396548
58786,5396551
58787,5396557
58788,5396560
58789,5396599
58790,5396633
58791,5396676
58792,5396749
58793,5396835
58794,5396861
58795,5396937
58796,5397006
58797,5397125
58798,5397176
58799,5397194
58800,5397399
58801,5397419
58802,5397555
58803,5397564
58804,5397616
58805,5397721
58806,5397723
58807,5397742
58808,5397764
58809,5397798
58810,5397825
58811,5397826
58812,5398227
58813,5398244
58814,5398246
58815,5398263
58816,5398267
58817,5398274
58818,5398278
58819,5398279
58820,5398366
58821,5398421
58822,5398446
58823,5398492
58824,5398509
58825,5398527
58826,5398552
58827,5398573
58828,5398616
58829,5398634
58830,5398689
58831,5398737
58832,5398743
58833,5398756
58834,5398807
58835,5398828
58836,5398925
58837,5398945
58838,5398949
58839,5398957
58840,5398966
58841,5398984
58842,5398985
58843,5398989
58844,5398991
58845,5398995
58846,5399005
58847,5399008
58848,5399014
58849,5399377
58850,5399387
58851,5399434
58852,5399436
58853,5399438
58854,5399441
58855,5399445
58856,5399446
58857,5399454
58858,5399458
58859,5399466
58860,5399467
58861,5399468
58862,5399470
58863,5399495
58864,5399496
58865,5399549
58866,5399550
58867,5399557
58868,5399601
58869,5399621
58870,5399637
58871,5399672
58872,5399704
58873,5399732
58874,5400009
58875,5400012
58876,5400015
58877,5400038
58878,5400049
58879,5400056
58880,5400066
58881,5400073
58882,5400075
58883,5400082
58884,5400094
58885,5400111
58886,5400130
58887,5400136
58888,5400187
58889,5400196
58890,5400200
58891,5400205
58892,5400214
58893,5400230
58894,5400235
58895,5400241
58896,5400249
58897,5400266
58898,5400268
58899,5400277
58900,5400296
58901,5400300
58902,5400311
58903,5400321
58904,5400324
58905,5400356
58906,5400366
58907,5400377
58908,5400385
58909,5400407
58910,5400428
58911,5400431
58912,5400450
58913,5400468
58914,5400486
58915,5400495
58916,5400514
58917,5400539
58918,5400552
58919,5400563
58920,5400584
58921,5400597
58922,5400613
58923,5400619
58924,5400624
58925,5400641
58926,5400672
58927,5400675
58928,5400681
58929,5400685
58930,5400691
58931,5400697
58932,5400708
58933,5400729
58934,5400745
58935,5400752
58936,5400754
58937,5400763
58938,5400768
58939,5400782
58940,5400790
58941,5400800
58942,5400808
58943,5400818
58944,5400828
58945,5400848
58946,5400852
58947,5400887
58948,5400888
58949,5400890
58950,5400892
58951,5400893
58952,5400894
58953,5400895
58954,5400896
58955,5400922
58956,5400949
58957,5400956
58958,5400958
58959,5400960
58960,5400962
58961,5400965
58962,5400967
58963,5400973
58964,5400974
58965,5400976
58966,5400994
58967,5401002
58968,5401007
58969,5401008
58970,5401012
58971,5401028
58972,5401029
58973,5401102
58974,5401104
58975,5401109
58976,5401112
58977,5401123
58978,5401128
58979,5401135
58980,5401137
58981,5401139
58982,5401142
58983,5401147
58984,5401150
58985,5401153
58986,5401159
58987,5401160
58988,5401163
58989,5401165
58990,5401171
58991,5401176
58992,5401180
58993,5401181
58994,5401182
58995,5401188
58996,5401196
58997,5401200
58998,5401203
58999,5401206
59000,5401208
59001,5401223
59002,5401230
59003,5401239
59004,5401240
59005,5401261
59006,5401268
59007,5401270
59008,5401272
59009,5401273
59010,5401276
59011,5401277
59012,5401284
59013,5401475
59014,5401477
59015,5401483
59016,5401487
59017,5401491
59018,5401494
59019,5401508
59020,5401509
59021,5401524
59022,5401532
59023,5401673
59024,5401707
59025,5401718
59026,5401729
59027,5401752
59028,5401757
59029,5401760
59030,5401782
59031,5401788
59032,5401791
59033,5401810
59034,5401816
59035,5401817
59036,5401824
59037,5401825
59038,5401827
59039,5401829
59040,5401832
59041,5401836
59042,5401838
59043,5401858
59044,5401859
59045,5401861
59046,5401870
59047,5401877
59048,5401883
59049,5401892
59050,5401893
59051,5401895
59052,5401896
59053,5401898
59054,5401899
59055,5401914
59056,5401933
59057,5401934
59058,5401935
59059,5401936
59060,5401942
59061,5401945
59062,5401947
59063,5401948
59064,5401950
59065,5401952
59066,5401954
59067,5401955
59068,5401958
59069,5401960
59070,5401962
59071,5401964
59072,5401965
59073,5401967
59074,5401971
59075,5401972
59076,5401974
59077,5401975
59078,5401977
59079,5401979
59080,5401981
59081,5401982
59082,5401983
59083,5401985
59084,5401989
59085,5401991
59086,5401993
59087,5401996
59088,5401998
59089,5401999
59090,5402002
59091,5402008
59092,5402030
59093,5402032
59094,5402033
59095,5402034
59096,5402037
59097,5402038
59098,5402043
59099,5402051
59100,5402132
59101,5402134
59102,5402140
59103,5402144
59104,5402148
59105,5402153
59106,5402166
59107,5402208
59108,5402219
59109,5402233
59110,5402245
59111,5402319
59112,5402326
59113,5402330
59114,5402336
59115,5402340
59116,5402343
59117,5402348
59118,5402350
59119,5402358
59120,5402363
59121,5402372
59122,5402404
59123,5402405
59124,5402408
59125,5402409
59126,5402410
59127,5402411
59128,5402412
59129,5402416
59130,5402417
59131,5402418
59132,5402420
59133,5402424
59134,5402425
59135,5402426
59136,5402427
59137,5402429
59138,5402430
59139,5402431
59140,5402433
59141,5402434
59142,5402435
59143,5402436
59144,5402445
59145,5402447
59146,5402450
59147,5402465
59148,5402478
59149,5402481
59150,5402498
59151,5402502
59152,5402505
59153,5402508
59154,5402512
59155,5402519
59156,5402521
59157,5402529
59158,5402533
59159,5402535
59160,5402550
59161,5402563
59162,5402566
59163,5402567
59164,5402568
59165,5402569
59166,5402571
59167,5402587
59168,5402605
59169,5402615
59170,5402616
59171,5402625
59172,5402626
59173,5402627
59174,5402629
59175,5402631
59176,5402653
59177,5402753
59178,5402777
59179,5402779
59180,5402801
59181,5402817
59182,5402821
59183,5402831
59184,5402837
59185,5402871
59186,5402873
59187,5402874
59188,5402919
59189,5402933
59190,5402937
59191,5402943
59192,5402970
59193,5402972
59194,5402981
59195,5402982
59196,5402998
59197,5403000
59198,5403012
59199,5403036
59200,5403041
59201,5403057
59202,5403078
59203,5403093
59204,5403095
59205,5403110
59206,5403117
59207,5403126
59208,5403136
59209,5403162
59210,5403176
59211,5403250
59212,5403272
59213,5403284
59214,5403290
59215,5403296
59216,5403302
59217,5403304
59218,5403329
59219,5403333
59220,5403336
59221,5403341
59222,5403355
59223,5403358
59224,5403359
59225,5403364
59226,5403377
59227,5403391
59228,5403395
59229,5403397
59230,5403408
59231,5403419
59232,5403420
59233,5403431
59234,5403448
59235,5403449
59236,5403452
59237,5403461
59238,5403470
59239,5403508
59240,5403531
59241,5403541
59242,5403547
59243,5403548
59244,5403550
59245,5403555
59246,5403557
59247,5403562
59248,5403573
59249,5403576
59250,5403589
59251,5403596
59252,5403602
59253,5403605
59254,5403623
59255,5403634
59256,5403643
59257,5403660
59258,5403674
59259,5403682
59260,5403694
59261,5403701
59262,5403709
59263,5403742
59264,5403743
59265,5403745
59266,5403772
59267,5403774
59268,5403779
59269,5403782
59270,5403800
59271,5403804
59272,5403835
59273,5403879
59274,5403935
59275,5404124
59276,5404151
59277,5404157
59278,5404166
59279,5404174
59280,5404175
59281,5404183
59282,5404194
59283,5404202
59284,5404214
59285,5404219
59286,5404224
59287,5404227
59288,5404241
59289,5404245
59290,5404249
59291,5404280
59292,5404283
59293,5404285
59294,5404303
59295,5404307
59296,5404313
59297,5404320
59298,5404375
59299,5404376
59300,5404380
59301,5404382
59302,5404409
59303,5404419
59304,5404430
59305,5404439
59306,5404441
59307,5404454
59308,5404458
59309,5404462
59310,5404465
59311,5404477
59312,5404481
59313,5404494
59314,5404502
59315,5404514
59316,5404523
59317,5404527
59318,5404537
59319,5404542
59320,5404549
59321,5404558
59322,5404563
59323,5404579
59324,5404614
59325,5404636
59326,5404639
59327,5404641
59328,5404648
59329,5404660
59330,5404684
59331,5404691
59332,5404703
59333,5404709
59334,5404726
59335,5404730
59336,5404731
59337,5404775
59338,5404776
59339,5404804
59340,5404991
59341,5404996
59342,5405000
59343,5405010
59344,5405013
59345,5405019
59346,5405025
59347,5405028
59348,5405032
59349,5405044
59350,5405045
59351,5405049
59352,5405052
59353,5405054
59354,5405056
59355,5405057
59356,5405064
59357,5405073
59358,5405082
59359,5405094
59360,5405099
59361,5405112
59362,5405113
59363,5405119
59364,5405120
59365,5405123
59366,5405125
59367,5405128
59368,5405129
59369,5405130
59370,5405138
59371,5405147
59372,5405150
59373,5405156
59374,5405160
59375,5405163
59376,5405164
59377,5405171
59378,5405174
59379,5405179
59380,5405181
59381,5405182
59382,5405190
59383,5405192
59384,5405195
59385,5405201
59386,5405203
59387,5405219
59388,5405226
59389,5405229
59390,5405231
59391,5405242
59392,5405261
59393,5405267
59394,5405269
59395,5405270
59396,5405285
59397,5405300
59398,5405311
59399,5405313
59400,5405314
59401,5405320
59402,5405326
59403,5405330
59404,5405331
59405,5405360
59406,5405361
59407,5405363
59408,5405366
59409,5405370
59410,5405371
59411,5405373
59412,5405387
59413,5405393
59414,5405397
59415,5405402
59416,5405415
59417,5405417
59418,5405424
59419,5405428
59420,5405436
59421,5405442
59422,5405450
59423,5405453
59424,5405454
59425,5405457
59426,5405459
59427,5405465
59428,5405472
59429,5405480
59430,5405482
59431,5405486
59432,5405494
59433,5405495
59434,5405499
59435,5405507
59436,5405515
59437,5405530
59438,5405537
59439,5405538
59440,5405545
59441,5405552
59442,5405562
59443,5405564
59444,5405568
59445,5405569
59446,5405582
59447,5405586
59448,5405591
59449,5405600
59450,5405633
59451,5405639
59452,5405649
59453,5405653
59454,5405655
59455,5405661
59456,5405671
59457,5405673
59458,5405679
59459,5405696
59460,5405728
59461,5405753
59462,5405761
59463,5405828
59464,5405833
59465,5405856
59466,5405859
59467,5405860
59468,5405864
59469,5405897
59470,5405898
59471,5405910
59472,5405912
59473,5405914
59474,5405929
59475,5405933
59476,5405934
59477,5405938
59478,5405955
59479,5405958
59480,5405959
59481,5405964
59482,5405969
59483,5405970
59484,5405974
59485,5405976
59486,5405982
59487,5405984
59488,5405990
59489,5405992
59490,5405994
59491,5405997
59492,5406004
59493,5406023
59494,5406027
59495,5406075
59496,5406080
59497,5406091
59498,5406099
59499,5406101
59500,5406103
59501,5406123
59502,5406124
59503,5406128
59504,5406130
59505,5406147
59506,5406152
59507,5406153
59508,5406163
59509,5406166
59510,5406169
59511,5406177
59512,5406180
59513,5406191
59514,5406193
59515,5406198
59516,5406206
59517,5406208
59518,5406210
59519,5406213
59520,5406214
59521,5406220
59522,5406226
59523,5406230
59524,5406232
59525,5406233
59526,5406236
59527,5406238
59528,5406261
59529,5406270
59530,5406619
59531,5406635
59532,5406662
59533,5406665
59534,5406674
59535,5406675
59536,5406677
59537,5406679
59538,5406681
59539,5406683
59540,5406685
59541,5406687
59542,5406689
59543,5406690
59544,5406692
59545,5406693
59546,5406695
59547,5406696
59548,5406697
59549,5406699
59550,5406702
59551,5406703
59552,5406705
59553,5406707
59554,5406708
59555,5406709
59556,5406710
59557,5406711
59558,5406715
59559,5406718
59560,5406723
59561,5406724
59562,5406729
59563,5406735
59564,5406737
59565,5406739
59566,5406741
59567,5406747
59568,5406748
59569,5406749
59570,5406750
59571,5406755
59572,5406757
59573,5406763
59574,5406764
59575,5406765
59576,5406773
59577,5406775
59578,5406778
59579,5406779
59580,5406783
59581,5406784
59582,5406789
59583,5406802
59584,5406814
59585,5406815
59586,5406817
59587,5406998
59588,5407003
59589,5407063
59590,5407066
59591,5407072
59592,5407080
59593,5407091
59594,5407095
59595,5407096
59596,5407099
59597,5407100
59598,5407106
59599,5407115
59600,5407123
59601,5407140
59602,5407147
59603,5407162
59604,5407165
59605,5407193
59606,5407196
59607,5407229
59608,5407234
59609,5407236
59610,5407251
59611,5407273
59612,5407286
59613,5407287
59614,5407288
59615,5407298
59616,5407300
59617,5407303
59618,5407311
59619,5407331
59620,5407543
59621,5407571
59622,5407579
59623,5407583
59624,5407588
59625,5407594
59626,5407597
59627,5407598
59628,5407603
59629,5407608
59630,5407626
59631,5407630
59632,5407683
59633,5407687
59634,5407689
59635,5407693
59636,5407696
59637,5407704
59638,5407705
59639,5407709
59640,5407723
59641,5407745
59642,5407753
59643,5407756
59644,5407765
59645,5407779
59646,5407785
59647,5407794
59648,5407795
59649,5407798
59650,5407803
59651,5407810
59652,5407831
59653,5407838
59654,5407839
59655,5407844
59656,5407846
59657,5407847
59658,5407848
59659,5407864
59660,5407866
59661,5407880
59662,5407884
59663,5407889
59664,5407914
