classid,species,species name
2683200,71959,Stangeria eriopus Baill. (Kunze)
2801609,71960,Stanhopea annulata Mansf.
2801667,71961,Stanhopea candida Barb.Rodr.
2801582,71962,Stanhopea cirrhata Lindl.
2801538,71963,Stanhopea dodsoniana Salazar & Soto Arenas
2801658,71964,Stanhopea ecornuta Lem.
2801567,71965,Stanhopea gibbosa Rchb.f.
2801579,71966,Stanhopea grandiflora Lindl. (Lodd.)
2801564,71967,Stanhopea graveolens Lindl.
2801519,71968,Stanhopea hernandezii Schltr. (Kunth)
2801573,71969,Stanhopea jenischiana F.Kramer ex Rchb.f.
2801525,71970,Stanhopea maculosa Knowles & Westc.
2801585,71971,Stanhopea martiana Bateman ex Lindl.
2801511,71972,Stanhopea napoensis Dodson
2801541,71973,Stanhopea oculata Lindl. (Lodd.)
2801608,71974,Stanhopea pozoi Dodson & D.E.Benn.
2801590,71975,Stanhopea pseudoradiosa Jenny & R.Gonzalez
2801514,71976,Stanhopea ruckeri Lindl.
2801665,71977,Stanhopea saccata Bateman
2801606,71978,Stanhopea shuttleworthii Rchb.f.
2801625,71979,Stanhopea tigrina Bateman ex Lindl.
2801554,71980,Stanhopea wardii Lodd. ex Lindl.
2801529,71981,"Stanhopea whittenii Soto Arenas, Salazar & G.Gerlach"
2801671,71982,Stanhopea xytriophora Rchb.f.
5373721,71983,Stanleya albescens M.E.Jones
5373720,71984,Stanleya elata M.E.Jones
5373733,71985,Stanleya pinnata Britton (Pursh)
5373722,71986,Stanleya tomentosa Parry
5373718,71987,Stanleya viridiflora Nutt.
8733331,71988,Stapelia gettliffei Pott-Leend.
9322877,71989,Stapfochloa canterae P.M.Peterson (Arechav.)
9300357,71990,Stapfochloa ciliata P.M.Peterson (Sw.)
7620156,71991,Staphisagria macrosperma Spach
3190466,71992,Staphylea bolanderi A.Gray
7326549,71993,Staphylea bumalda DC.
3686291,71994,Staphylea holocarpa Hemsl.
9711171,71995,Staphylea indochinensis Byng & Christenh. (Merr.)
8159359,71996,Staphylea insignis Byng & Christenh. (Tul.)
9464189,71997,Staphylea japonica Mabb. (Thunb.)
3686247,71998,Staphylea occidentalis Sw.
3686235,71999,Staphylea pinnata L.
3686341,72000,Staphylea pringlei S.Watson
9724891,72001,Staphylea ternata Byng & Christenh. (Nakai)
9646144,72002,Staphylea tricornuta Byng & Christenh. (Lundell)
3190467,72003,Staphylea trifolia L.
3573712,72004,Stathmostelma pauciflorum K.Schum. (Hochst. & Steud.)
4191629,72005,Stauntonia brunoniana Hemsl. (Decne.)
4191687,72006,Stauntonia decora C.Y.Wu (Dunn)
7850263,72007,Stauntonia latifolia Christenh. (Wall.)
4191647,72008,Stauntonia obovata Hemsl.
7306119,72009,Stauntonia obovatifoliola Hayata
4191593,72010,Stauntonia purpurea Y.C.Liu & F.Y.Lu
2951959,72011,Stauracanthus boivinii Samp. (Webb)
2951983,72012,Stauracanthus genistoides Samp. (Brot.)
3774638,72013,Staurogyne chapaensis Benoist
8335941,72014,Staurogyne concinnula Kuntze (Hance)
3772917,72015,Staurogynopsis capitata Mangenot & Aké Assi (E.A.Bruce)
3706297,72016,Stayneria neilii L.Bolus (L.Bolus)
3637619,72017,Steganotaenia araliacea Hochst.
4079604,72018,Stegnogramma dictyoclinoides Ching
4079570,72019,Stegnogramma griffithii K.Iwats. (T.Moore)
4083592,72020,Stegnogramma mollissima Fraser-Jenk. (Fisch. ex Kunze)
7321348,72021,Stegnogramma pilosa K.Iwats. (M.Martens & Galeotti)
9021300,72022,Stegnogramma pozoi K.Iwats. (Lag.)
7699721,72023,Stegnogramma sagittifolia L.J.He & X.C.Zhang (Ching)
4083477,72024,Stegnogramma tottoides K.Iwats. (H.Itô)
4083466,72025,Stegnogramma wilfordii Seriz. (Hook.)
3084006,72026,Stegnosperma cubense A.Rich.
4929996,72027,Stegnosperma halimifolium Benth.
5287539,72028,Stegolepis guianensis Klotzsch ex Körn.
2702930,72029,Steinchisma hians Nash (Elliott)
3146580,72030,Steirodiscus gamolepis Bolus ex Schltr.
3146583,72031,Steirodiscus speciosus B.Nord. (Pillans)
3146573,72032,Steirodiscus tagetes Schltr. (L.)
8666461,72033,Steiropteris decussata A.R.Sm. (L.)
4083382,72034,Steiropteris deltoidea Pic.Serm. (Sw.)
3154679,72035,Stelechocarpus burahol Hook.f. & Thomson (Blume)
5309475,72036,Stelis aemula Schltr.
5309916,72037,Stelis allenii L.O.Williams
5310068,72038,Stelis alta Pridgeon & M.W.Chase
5309296,72039,Stelis angustifolia Kunth
5309276,72040,Stelis anolis Luer
5309265,72041,Stelis antennata Garay
5309172,72042,Stelis aprica Lindl.
5309117,72043,Stelis argentata Lindl.
5309389,72044,Stelis carpinterae Pridgeon & M.W.Chase (Schltr.)
5309252,72045,Stelis cassidis Pridgeon & M.W.Chase (Lindl.)
5309313,72046,Stelis ciliaris Lindl.
5309491,72047,Stelis cobanensis Pridgeon & M.W.Chase (Schltr.)
5309150,72048,Stelis columnaris Lindl.
5309099,72049,Stelis concinna Lindl.
5309532,72050,Stelis convallaria Pridgeon & M.W.Chase (Schltr.)
5309049,72051,Stelis emarginata Soto Arenas & Solano (Lindl.)
5310086,72052,Stelis expansa Pridgeon & M.W.Chase (Lindl.)
5309858,72053,Stelis galeata Pridgeon & M.W.Chase (Lindl.)
5309217,72054,Stelis gelida Pridgeon & M.W.Chase (Lindl.)
5309644,72055,Stelis greenwoodii Soto Arenas & Solano
5309907,72056,Stelis guatemalensis Schltr.
5309584,72057,Stelis hirtzii Luer
5309506,72058,Stelis immersa Pridgeon & M.W.Chase (Linden & Rchb.f.)
5309493,72059,Stelis imraei Pridgeon & M.W.Chase (Lindl.)
5309349,72060,Stelis kefersteiniana Pridgeon & M.W.Chase (Rchb.f.)
5308960,72061,Stelis lankesteri Ames
5309167,72062,Stelis listerophora Pridgeon & M.W.Chase (Schltr.)
5309946,72063,Stelis martinezii Solano
5308986,72064,Stelis megachlamys Pupulin (Schltr.)
5309531,72065,Stelis morganii Dodson & Garay
5309404,72066,Stelis nagelii Solano
5309048,72067,Stelis nigriflora Pridgeon & M.W.Chase (L.O.Williams)
5309242,72068,Stelis oaxacana Solano
5309872,72069,Stelis ornata Pridgeon & M.W.Chase (Rchb.f.)
5309825,72070,Stelis pachyglossa Pridgeon & M.W.Chase (Lindl.)
5309713,72071,Stelis parvula Lindl.
5309637,72072,Stelis pilifera Pridgeon & M.W.Chase (Lindl.)
5951256,72073,Stelis platystylis Solano & Soto Arenas (Schltr.)
5309302,72074,Stelis pulchella Kunth
5309257,72075,Stelis purpurascens A.Rich. & Galeotti
5309221,72076,Stelis purpurea Willd. (Ruiz & Pav.)
5309193,72077,Stelis pusilla Kunth
5309166,72078,Stelis pygmaea Cogn.
5309285,72079,Stelis quadrifida Solano & Soto Arenas (Lex.)
5309832,72080,Stelis restrepioides Pridgeon & M.W.Chase (Lindl.)
5309171,72081,Stelis resupinata Pridgeon & M.W.Chase (Ames)
5309158,72082,Stelis retusa Pridgeon & M.W.Chase (Lex.)
5309979,72083,Stelis rubens Schltr.
5310099,72084,Stelis segoviensis Pridgeon & M.W.Chase (Rchb.f.)
5309587,72085,Stelis spathulata Poepp. & Endl.
5309420,72086,Stelis superbiens Lindl.
5309578,72087,Stelis villosa Pridgeon & M.W.Chase (Knowles & Westc.)
5309479,72088,Stelis xerophila Soto Arenas (Schltr.)
5384644,72089,Stellaria alaskana Hultén
5384606,72090,Stellaria alsine Grimm
8311921,72091,Stellaria apetala Bernardino
5384671,72092,Stellaria borealis Bigelow
7267374,72093,Stellaria bungeana Fenzl
5384608,72094,Stellaria calycantha Bong. (Ledeb.)
7267349,72095,Stellaria cherleriae F.N.Williams (Fisch. ex Ser.)
5585403,72096,Stellaria chilensis Pedersen
5384667,72097,Stellaria corei Shinners
5384660,72098,Stellaria crassifolia Ehrh.
5384652,72099,Stellaria crispa Cham. & Schltdl.
5384613,72100,Stellaria cuspidata Willd. ex Schltdl.
7267292,72101,Stellaria depressa Schmid
8006856,72102,Stellaria dichotoma L.
5384673,72103,Stellaria dicranoides Fenzl (Cham. & Schltdl.)
7267275,72104,Stellaria discolor Turcz.
7267243,72105,Stellaria filicaulis Makino
5384616,72106,Stellaria graminea L.
7267170,72107,Stellaria hebecalyx Fenzl
5384598,72108,Stellaria humifusa Rottb.
5584688,72109,Stellaria irazuensis Donn.Sm.
5384657,72110,Stellaria irrigua Bunge
5384677,72111,Stellaria littoralis Torr.
5384658,72112,Stellaria longifolia Muhl. ex Willd. (Regel)
5384620,72113,Stellaria longipes Goldie
7538379,72114,Stellaria martjanovii Krylov
5384604,72115,Stellaria media Vill. (L.)
6363436,72116,Stellaria neglecta Weihe
6363434,72117,Stellaria nemorum L.
5584173,72118,Stellaria nipponica Ohwi
5384614,72119,Stellaria nitens Nutt.
7266910,72120,Stellaria ovata Willd. ex Schltdl.
8407946,72121,Stellaria palustris Ehrh. ex Retz.
7266874,72122,Stellaria parviflora Banks & Sol. ex Hook.fil.
7266870,72123,Stellaria patens D.Don
5588636,72124,Stellaria persica Boiss.
7738136,72125,Stellaria petraea Bunge
5384664,72126,Stellaria pubera Michx.
7268265,72127,Stellaria radians L.
7268258,72128,Stellaria recurvata Willd. ex Schltdl.
5588485,72129,Stellaria reticulivena Hayata
5384645,72130,Stellaria ruscifolia Pall. ex Schltdl.
7429824,72131,Stellaria umbellata Turcz.
7268161,72132,Stellaria vestita Kurz
5587921,72133,Stellaria weddellii Pedersen
7311593,72134,Stellera chamaejasme L.
3731479,72135,Stemodia bartsioides Benth.
3171748,72136,Stemodia durantifolia Sw. (L.)
7332270,72137,Stemodia hyptoides Cham. & Schltdl.
3171745,72138,Stemodia lanata Ruiz & Pav. ex Benth.
7332258,72139,Stemodia lanceolata Benth.
3171747,72140,Stemodia maritima L.
3730528,72141,Stemodia palmeri A.Gray
7332213,72142,Stemodia palustris A.St.-Hil.
3730467,72143,Stemodia peduncularis Benth.
3171754,72144,Stemodia schottii Holz.
7332189,72145,Stemodia stricta Cham. & Schltdl.
7332183,72146,Stemodia suffruticosa Kunth
3730121,72147,Stemodia tetragona Minod (Hook.)
3730098,72148,Stemodia vandellioides V.C.Souza (Benth.)
3171751,72149,Stemodia verticillata Hassl. (Mill.)
7323116,72150,Stemodiopsis buchananii Skan
2863335,72151,Stemona lucida Duyfjes (R.Br.)
2863358,72152,Stemona tuberosa Lour.
3596732,72153,Stemonurus malaccensis Sleumer (Mast.)
3115668,72154,Stenachaenium riedelii Baker
3772555,72155,Stenandriopsis boivinii Benoist (Baill. ex Lindau)
3772547,72156,Stenandriopsis buntingii Heine (S.Moore)
3772503,72157,Stenandriopsis keraudrenae Benoist
3173041,72158,Stenandrium barbatum Torr. & Gray
3173043,72159,Stenandrium dulce Nees (Cav.)
7263451,72160,Stenandrium mandioccanum Nees
3771651,72161,Stenandrium nanum T.F.Daniel (Standl.)
7263429,72162,Stenandrium pohlii Nees
3771236,72163,Stenandrium tenellum Nees
3771137,72164,Stenandrium verticillatum Brandegee
3156563,72165,Stenanona humilis G.E.Schatz (Miranda)
3156565,72166,Stenanona panamensis Standl.
7521528,72167,Stenanthera conostephioides Sond.
7593921,72168,Stenanthera pinifolia R.Br.
2741730,72169,Stenanthium densum Zomlefer & Judd (Desr.)
2741757,72170,Stenanthium diffusum Wofford
2741746,72171,Stenanthium gramineum Morong (Ker Gawl.)
2909453,72172,Stenaria mullerae Terrell (Fosberg)
2909424,72173,Stenaria nigricans Terrell (Lam.)
2909418,72174,Stenaria rupicola Terrell (Greenm.)
5307813,72175,Stenia bismarckii Dodson & D.E.Benn.
3941365,72176,Stenocactus coptonogonus A.Berger (Lem.)
3941347,72177,Stenocactus crispatus A.Berger (DC.)
7284796,72178,Stenocactus multicostatus A.Berger (Hildm.)
3960847,72179,Stenocactus obvallatus A.Berger
3960841,72180,Stenocactus ochoterenanus Tiegel
7625719,72181,Stenocactus ochoterenianus Tiegel
3960784,72182,Stenocactus phyllacanthus A.Berger (Mart.)
3960776,72183,Stenocactus sulphureus Bravo (A.Dietr.)
3960741,72184,Stenocactus vaupelianus F.M.Knuth (Werderm.)
3097032,72185,Stenocarpha filiformis S.F.Blake (Hemsl.)
2891789,72186,Stenocarpus sinuatus Endl. (Loudon)
7905928,72187,Stenocarpus umbellifer Druce (J.R. & G.Forst.)
5396676,72188,Stenocephalum megapotamicum Sch.Bip. (Spreng.)
7284762,72189,Stenocereus alamosensis A.C.Gibson & K.E.Horak (Coult.)
3946379,72190,Stenocereus aragonii Buxb. (F.A.C.Weber)
7284752,72191,Stenocereus beneckei A.Berger & Buxb. (C.Ehrenb.)
7480065,72192,Stenocereus chacalapensis Buxb. (Bravo & T.Mac Doug.)
3960667,72193,Stenocereus chrysocarpus Sánchez-Mej.
7524363,72194,Stenocereus eichlamii Buxb. (Britton & Rose)
3960636,72195,Stenocereus eruca A.C.Gibson & K.E.Horak (Brandegee)
3084380,72196,Stenocereus fimbriatus Lourteig (Lam.)
3960619,72197,Stenocereus fricii Sánchez-Mej.
7284733,72198,Stenocereus griseus Buxb. (Haw.)
7284729,72199,Stenocereus gummosus A.C.Gibson & K.E.Horak (Engelm.)
3960549,72200,Stenocereus kerberi A.C.Gibson & K.E.Horak (K.Schum.)
7519446,72201,Stenocereus martinezii Buxb. (J.G.Ortega)
3960460,72202,Stenocereus montanus Buxb. (Britton & Rose)
3960437,72203,Stenocereus pruinosus Buxb. (Otto)
3960425,72204,Stenocereus queretaroensis Buxb. (F.A.C.Weber)
3960407,72205,Stenocereus quevedonis Bravo (J.G.Ortega)
3960393,72206,Stenocereus standleyi Buxb. (J.G.Ortega)
7284680,72207,Stenocereus stellatus Riccob. (Pfeiff.)
3084384,72208,Stenocereus thurberi Buxb. (Engelm.)
3960322,72209,Stenocereus treleasei Backeb. (Britton & Rose)
4079023,72210,Stenochlaena palustris Bedd. (Burm.fil.)
4244471,72211,Stenocline ericoides  (Bojer ex DC.)
3637581,72212,Stenocoelium athamantoides Ledeb. (M.Bieb.)
2791182,72213,Stenoglottis fimbriata Lindl.
2791181,72214,Stenoglottis longifolia Hook.f.
8062810,72215,Stenoglottis modestus Truter & Joliffe
2791183,72216,Stenoglottis woodii Schltr.
2791188,72217,Stenoglottis zambesiaca Rolfe
2889059,72218,Stenogonum salsuginosum Nutt.
7478062,72219,Stenogrammitis jamesonii Labiak (Hook.)
7433520,72220,Stenogrammitis saffordii Labiak (Maxon)
2927425,72221,Stenogyne calaminthoides A.Gray
2927383,72222,Stenogyne kaalae Wawra
2927403,72223,Stenogyne kamehamehae Wawra
2927430,72224,Stenogyne microphylla Benth.
2927437,72225,Stenogyne purpurea H.Mann
2927443,72226,Stenogyne rugosa Benth.
2927412,72227,Stenogyne scrophularioides Benth.
2859401,72228,Stenomesson aurantiacum Herb. (Kunth)
2859412,72229,Stenomesson flavum Herb. (Ruiz & Pav.)
2859433,72230,Stenomesson miniatum Ravenna (Herb.)
2859444,72231,Stenomesson pearcei Baker
5307723,72232,Stenoptera peruviana C.Presl
2785253,72233,Stenorrhynchos albidomaculatum Christenson
2785233,72234,Stenorrhynchos glicensteinii Christenson
2785234,72235,Stenorrhynchos speciosum Rich. (Jacq.)
2785249,72236,Stenorrhynchos vaginatum Spreng. (Kunth)
3637484,72237,Stenosemis angustifolia E.Mey. ex Harv. & Sond.
2894088,72238,Stenosepala hirsuta C.H.Perss.
4067918,72239,Stenosolenium saxatile Turcz. (Pall.)
2870211,72240,Stenospermation amomifolium Schott (Poepp.)
2870215,72241,Stenospermation multiovulatum N.E.Br. (Engl.)
2870162,72242,Stenospermation sessile Engl.
4145948,72243,Stenostachys gracilis Connor (Hook.f.)
3573418,72244,Stenostelma capense Schltr.
3577009,72245,Stenostelma corniculatum Bullock (E.Mey.)
10030189,72246,Stenostelma periglossoides Bester & Nicholas (Schltr.)
3573396,72247,Stenostelma umbelluliferum Bester & Nicholas (Schltr.)
10828856,72248,Stenostephanus blepharorhachis T.F.Daniel ex Hammel (Lindau)
10814410,72249,Stenostephanus citrinus Mc Dade & Hammel (D.N.Gibson)
3770618,72250,Stenostephanus glaber T.F.Daniel (Leonard)
3770562,72251,Stenostephanus haematodes T.F.Daniel (Schltdl.)
3770374,72252,Stenostephanus longistaminus V.M.Baum (Ruiz & Pav.)
3770099,72253,Stenostephanus silvaticus T.F.Daniel (Nees)
10771642,72254,Stenostephanus ventricosus T.F.Daniel ex Hammel & Mc Dade (Donn.Sm.)
5335768,72255,Stenostomum acutatum DC.
5335753,72256,Stenostomum coriaceum Griseb. (Vahl)
5335756,72257,Stenostomum myrtifolium Griseb.
5335750,72258,Stenostomum resinosum Griseb. (Vahl)
4119008,72259,Stenotaphrum dimidiatum Brongn. (L.)
4145713,72260,Stenotaphrum oostachyum Baker
2702870,72261,Stenotaphrum secundatum Kuntze (Walter)
4145653,72262,Stenotaphrum unilaterale Baker
5334772,72263,Stenotis arenaria Terrell (Rose)
5334779,72264,Stenotis asperuloides Terrell (Benth.)
5334777,72265,Stenotis australis Terrell (I.M.Johnst.)
5334770,72266,Stenotis brevipes Terrell (Rose)
5334766,72267,Stenotis gracilenta Terrell (I.M.Johnst.)
7521693,72268,Stenotis greenei Terrell & H.Rob. (A.Gray)
5334774,72269,Stenotis mucronata Terrell (Benth.)
5334768,72270,Stenotis peninsularis Terrell (Brandegee)
5402043,72271,Stenotus acaulis Nutt. (Nutt.)
5402051,72272,Stenotus armerioides Nutt.
2794700,72273,Stenotyla lendyana Dressler (Rchb.f.)
2794663,72274,Stenotyla picta Dressler (Rchb.f.)
5592623,72275,Stephania abyssinica Walp. (Dill. & A.Rich.)
5592617,72276,Stephania aculeata F.M.Bailey
5592644,72277,Stephania cephalantha Hayata
5592635,72278,Stephania corymbosa Walp. (Blume)
7268792,72279,Stephania japonica Miers (Thunb.)
5592802,72280,Stephania longa Lour.
5592737,72281,Stephania tetrandra S.Moore
3960275,72282,Stephanocereus luetzelburgii N.P.Taylor & Eggli (Vaupel)
3143061,72283,Stephanodoria tomentella Greene (B.L.Rob.)
3141093,72284,Stephanomeria cichoriacea A.Gray
3141095,72285,Stephanomeria diegensis Gottlieb
3141084,72286,Stephanomeria exigua Nutt.
3141087,72287,Stephanomeria guadalupensis Brandegee
3141094,72288,Stephanomeria lactucina A.Gray
3141088,72289,Stephanomeria malheurensis Gottlieb
3141086,72290,Stephanomeria paniculata Nutt.
3141089,72291,Stephanomeria parryi A.Gray
3141076,72292,Stephanomeria pauciflora A.Nelson (Torr.)
3141090,72293,Stephanomeria runcinata Nutt.
3141069,72294,Stephanomeria tenuifolia Hall (Torr.)
3141065,72295,Stephanomeria thurberi A.Gray
3141083,72296,Stephanomeria virgata Benth.
4195742,72297,Stephanopodium costaricense Prance
3620865,72298,Stephanostegia hildebrandtii Baill.
3573314,72299,Stephanotis floribunda Brongn.
7342772,72300,Sterculia africana Fiori (Lour.)
5545523,72301,Sterculia alexandri Harv.
5406679,72302,Sterculia apetala Karst. (Jacq.)
5547590,72303,Sterculia caribaea R.Br.
5547523,72304,Sterculia ceramica R.Br.
5547195,72305,Sterculia curiosa Taroda (Vell.)
5406675,72306,Sterculia foetida L.
8394990,72307,Sterculia frondosa Rich.
8057517,72308,Sterculia kayae P.E.Berry
6029583,72309,Sterculia lanceolata Cav.
7797610,72310,Sterculia monosperma Vent.
7455700,72311,Sterculia murex Hemsl.
5545744,72312,Sterculia parviflora Roxb.
6029413,72313,Sterculia pruriens Schum. (Aubl.)
7804270,72314,Sterculia quinqueloba K.Schum. (Garcke)
7694287,72315,Sterculia recordiana Standl.
7610687,72316,Sterculia rogersii N.E.Br.
5406681,72317,Sterculia setigera Delile
5547323,72318,Sterculia striata A.St.-Hil. & Naudin
5406677,72319,Sterculia tragacantha Lindl.
5406674,72320,Sterculia urens Roxb.
7661319,72321,Sterculia villosa Roxb.
4145583,72322,Stereochlaena cameronii Pilg. (Stapf)
4092354,72323,Stereospermum chelonoides DC. (L.fil.)
7298473,72324,Stereospermum colais Mabb. (Buch.-Ham. ex Dillwyn)
4092254,72325,Stereospermum euphorioides DC. (Bojer)
4092166,72326,Stereospermum hildebrandtii H.Perrier (Baill.)
4092124,72327,Stereospermum kunthianum Cham.
4092098,72328,Stereospermum longiflorum Capuron
4092074,72329,Stereospermum nematocarpum DC. (Bojer)
4091913,72330,Stereospermum undatum H.Perrier
4091906,72331,Stereospermum variabile H.Perrier
3042166,72332,Sterigmostemum caspicum Kuntze (Lam. ex Pall.)
3689636,72333,Sterigmostemum violaceum H.L.Yang (Botsch.)
7273418,72334,Steriphoma paradoxum Endl. (Jacq.)
7984939,72335,Steriphoma peruvianum Spruce ex Eichler
5326783,72336,Sternbergia clusiana Ker Gawl. ex Spreng. (Ker Gawl.)
5326796,72337,Sternbergia colchiciflora Waldst. & Kit.
5326791,72338,Sternbergia lutea Ker Gawl. ex Spreng. (L.)
5326809,72339,Sternbergia vernalis Gorer & J.H.Harvey (Mill.)
7284653,72340,Stetsonia coryne Britton & Rose (Salm-Dyck)
7682192,72341,Stevenia canescens D.A.German (DC.)
5373605,72342,Stevenia cheiranthoides DC.
5373609,72343,Stevenia incarnata Kamelin (Pall. ex DC.)
8899823,72344,Steveniella satyrioides Schltr. (Spreng.)
3125741,72345,Stevia alatipes B.L.Rob.
3125629,72346,Stevia aristata D.Don ex Hook. & Arn.
3125738,72347,Stevia berlandieri A.Gray & Rep.U.S.Mex.Bound.
7361094,72348,Stevia camporum Baker
3125709,72349,Stevia caracasana DC.
3125636,72350,Stevia connata Lag.
3125481,72351,Stevia elatior Kunth
3125521,72352,Stevia ephemera Grashoff
3125566,72353,Stevia eupatoria Willd. (Spreng.)
3125584,72354,Stevia hintoniorum B.L.Turner
3125722,72355,Stevia incognita Grashoff
3125560,72356,Stevia jorullensis Kunth
3125733,72357,Stevia latifolia Benth.
3125721,72358,Stevia lemmonii A.Gray
3125620,72359,Stevia lucida Lag.
6064778,72360,Stevia mercedensis Hieron.
3125609,72361,Stevia micrantha Lag.
3125507,72362,Stevia minor Griseb.
3125667,72363,Stevia monardifolia Kunth
3125643,72364,Stevia origanoides Kunth
3125509,72365,Stevia ovata Willd.
3125728,72366,Stevia philippiana Hieron.
3125526,72367,Stevia pilosa Lag.
3125716,72368,Stevia plummerae A.Gray
3125557,72369,Stevia rebaudiana Bertoni (Bertoni)
3125537,72370,Stevia salicifolia Cav.
7766680,72371,Stevia satureifolia Lam. (Lam.)
