index,species
56815,Pelargonium dolomiticum Knuth
56816,Pelargonium domesticum L.H.Bailey
56817,Pelargonium echinatum Curtis
56818,Pelargonium elegans Willd. (Andr.)
56819,Pelargonium ellaphieae E.M.Marais
56820,Pelargonium elongatum Steud. (Cav.)
56821,Pelargonium englerianum Knuth
56822,Pelargonium exhibens Vorster
56823,Pelargonium exstipulatum L'Hér. (Cav.)
56824,Pelargonium fasciculaceum E.M.Marais
56825,Pelargonium fergusoniae L.Bolus
56826,Pelargonium fissifolium Pers. (Andr.)
56827,Pelargonium frutetorum R.A.Dyer
56828,Pelargonium fruticosum Willd. (Cav.)
56829,Pelargonium fulgidum L'Hér. (L.)
56830,Pelargonium fumariifolium Knuth
56831,Pelargonium gibbosum L'Hér. (L.)
56832,Pelargonium glechomoides A.Rich.
56833,Pelargonium glutinosum L'Hér. (Jacq.)
56834,Pelargonium gracillimum Fourc.
56835,Pelargonium grandicalcaratum Knuth
56836,Pelargonium grandiflorum Willd. (Andr.)
56837,Pelargonium graveolens L'Hér. (Thunb.)
56838,Pelargonium grenvilleae Harv. (Andr.)
56839,Pelargonium greytonense J.J.A.van der Walt
56840,Pelargonium griseum Knuth
56841,Pelargonium grossularioides L'Hér. (L.)
56842,Pelargonium hermaniifolium Jacq. (P.J.Bergius)
56843,Pelargonium heterophyllum Jacq.
56844,Pelargonium hirtum Jacq. (Burm.fil.)
56845,Pelargonium hispidum Willd. (L.fil.)
56846,Pelargonium hypoleucum Turcz.
56847,Pelargonium hystrix Harv.
56848,Pelargonium incarnatum Moench (L.)
56849,Pelargonium incrassatum Sims (Andr.)
56850,Pelargonium inodorum Willd.
56851,Pelargonium inquinans L'Hér. (L.)
56852,Pelargonium ionidiflorum Steud. (Eckl. & Zeyh.)
56853,Pelargonium karooicum Compton & Barnes
56854,Pelargonium klinghardtense Knuth
56855,Pelargonium ladysmithianum Knuth
56856,Pelargonium laevigatum Willd. (L.fil.)
56857,Pelargonium lanceolatum hort. ex J.Kern. (Cav.)
56858,Pelargonium leipoldtii Knuth
56859,Pelargonium leptum L.Bolus
56860,Pelargonium lobatum L'Hér. (Burm.fil.)
56861,Pelargonium longicaule Jacq.
56862,Pelargonium longiflorum Jacq.
56863,Pelargonium longifolium Jacq. (Burm.fil.)
56864,Pelargonium luridum Sweet (Andr.)
56865,Pelargonium luteolum N.E.Br.
56866,Pelargonium magenteum J.J.A.van der Walt
56867,Pelargonium minimum Willd. (Cav.)
56868,Pelargonium moniliforme E.Mey.
56869,Pelargonium multibracteatum Hochst.
56870,Pelargonium multicaule Jacq.
56871,Pelargonium multiradiatum J.C.Wendl.
56872,Pelargonium myrrhifolium L'Hér. (L.)
56873,Pelargonium nanum L'Hér. ex DC.
56874,Pelargonium nelsonii Burtt Davy
56875,Pelargonium nephrophyllum E.M.Marais
56876,Pelargonium nervifolium Jacq.
56877,Pelargonium oblongatum E.Mey.
56878,Pelargonium ocellatum J.J.A.van der Walt
56879,Pelargonium ochroleucum Harv.
56880,Pelargonium odoratissimum L'Hér. (L.)
56881,Pelargonium oenothera Jacq. (L.fil.)
56882,Pelargonium oreophilum Schltr.
56883,Pelargonium otaviense Knuth
56884,Pelargonium ovale L'Hér. (Burm.fil.)
56885,Pelargonium panduriforme Eckl. & Zeyh.
56886,Pelargonium papilionaceum L'Hér. ex Aiton (L.)
56887,Pelargonium parvipetalum E.M.Marais
56888,Pelargonium patulum Jacq.
56889,Pelargonium peltatum L'Hér. (L.)
56890,Pelargonium pillansii Salter
56891,Pelargonium pinnatum L'Hér. (L.)
56892,Pelargonium plurisectum Salter
56893,Pelargonium polycephalum E.Mey.
56894,Pelargonium praemorsum F.Dietr. (Andr.)
56895,Pelargonium proliferum Steud. (Burm.fil.)
56896,Pelargonium pseudoglutinosum Knuth
56897,Pelargonium pulchellum Sims
56898,Pelargonium pulverulentum Colvill ex Sweet
56899,Pelargonium punctatum Willd. (Andr.)
56900,Pelargonium quercifolium L'Hér. (L.)
56901,Pelargonium quinquelobatum Hochst. ex A.Rich.
56902,Pelargonium radens H.E.Moore
56903,Pelargonium radiatum Pers. (Andr.)
56904,Pelargonium radicatum Vent.
56905,Pelargonium radulifolium Steud. (Eckl. & Zeyh.)
56906,Pelargonium ranunculophyllum Baker (Eckl. & Zeyh.)
56907,Pelargonium rapaceum L'Hér. ex Jacq. (L.)
56908,Pelargonium reflexum Pers. (Andr.)
56909,Pelargonium reniforme Curtis (Andr.)
56910,Pelargonium ribifolium Jacq.
56911,Pelargonium scabrum L'Hér. (L.)
56912,Pelargonium schizopetalum Sweet
56913,Pelargonium senecioides L'Hér.
56914,Pelargonium sericifolium J.J.A.van der Walt
56915,Pelargonium setulosum Turcz.
56916,Pelargonium sibthorpiifolium Harv.
56917,Pelargonium sidoides DC.
56918,Pelargonium spinosum Willd.
56919,Pelargonium stipulaceum Willd. (L.fil.)
56920,Pelargonium sublignosum Knuth
56921,Pelargonium suburbanum Clifford ex D.A.Boucher
56922,Pelargonium tabulare L'Hér. (Burm.fil.)
56923,Pelargonium tenellum G.Don (Andrews)
56924,Pelargonium tenuicaule Knuth
56925,Pelargonium ternatum Jacq. (L.fil.)
56926,Pelargonium ternifolium Vorster
56927,Pelargonium tetragonum L'Hér. (L.fil.)
56928,Pelargonium tomentosum Jacq.
56929,Pelargonium tongaense Vorster
56930,Pelargonium torulosum E.M.Marais
56931,Pelargonium triandrum E.M.Marais
56932,Pelargonium tricolor Curtis (Jacq.)
56933,Pelargonium trifidum Jacq. (Burm.fil.)
56934,Pelargonium trifoliolatum Steud. (Eckl. & Zeyh.)
56935,Pelargonium triphyllum Jacq.
56936,Pelargonium triste L'Hér. (L.)
56937,Pelargonium vinaceum E.M.Marais
56938,Pelargonium violiflorum DC. (Sweet)
56939,Pelargonium vitifolium L'Hér. (L.)
56940,Pelargonium xerophyton Schltr. ex Knuth
56941,Pelargonium zonale L'Hér. (L.)
56942,Pelecyphora aselliformis C.Ehrenb.
56943,Pelexia adnata Poit. ex Rich. (Sw.)
56944,Pelexia bonariensis Schltr. (Lindl.)
56945,Pelexia funckiana Schltr. (A.Rich. & Galeotti)
56946,Pelexia gutturosa Garay (Rchb.f.)
56947,Pelexia hirta Schltr. (Lindl.)
56948,Pelexia olivacea Rolfe
56949,Peliosanthes macrostegia Hance
56950,Peliosanthes teta Andrews
56951,Peliostomum calycinum N.E.Br.
56952,Peliostomum junceum Kolberg & van Slageren (Hiern)
56953,Peliostomum leucorrhizum E.Mey. ex Benth.
56954,Peliostomum virgatum E.Mey. ex Benth.
56955,Peliostomum viscosum E.Mey. ex Benth.
56956,Pellaea andromedifolia Fée (Kaulf.)
56957,Pellaea atropurpurea Link (L.)
56958,Pellaea brachyptera Baker (T.Moore)
56959,Pellaea breweri D.C.Eaton
56960,Pellaea bridgesii Hook.
56961,Pellaea calomelanos Link (Sw.)
56962,Pellaea cordifolia A.R.Sm. (Sessé & Moc.)
56963,Pellaea gastonyi Windham
56964,Pellaea glabella Mett. ex Kuhn
56965,Pellaea glauca J.Sm. (Cav.)
56966,Pellaea intermedia Mett. ex Kuhn
56967,Pellaea leucomelas Baker (Mett. ex Kuhn)
56968,Pellaea mucronata D.C.Eaton (D.C.Eaton)
56969,Pellaea muelleri A.R.Field (Hook.)
56970,Pellaea myrtillifolia Mett. ex Kuhn
56971,Pellaea notabilis Maxon
56972,Pellaea ovata Weath. (Desv.)
56973,Pellaea paradoxa Hook. (R.Br.)
56974,Pellaea pectiniformis Baker
56975,Pellaea pringlei Davenp.
56976,Pellaea pteroides Prantl (L.)
56977,Pellaea reynoldsii A.R.Field (F.Muell.)
56978,Pellaea rotundifolia Hook. (G.Forst.)
56979,Pellaea rufa A.F.Tryon
56980,Pellaea sagittata Link (Cav.)
56981,Pellaea ternifolia Link (Cav.)
56982,Pellaea truncata Goodd.
56983,Pellaea villosa Windham & Yatsk. (Windham)
56984,Pellaea wrightiana Hook.
56985,Pelliciera rhizophorae Planch. & Triana
56986,Peltaea polymorpha Krapov. & Cristóbal (A.St.-Hil.)
56987,Peltaea riedelii Standl. (Gürke)
56988,Peltaea sessiliflora Standl. (Kunth)
56989,Peltaea speciosa Standl. (Kunth)
56990,Peltaea trinervis Krapov. & Cristóbal (J.Presl)
56991,Peltandra sagittifolia Morong (Michx.)
56992,Peltandra virginica Schott (L.)
56993,Peltaria alliacea Jacq.
56994,Peltaria angustifolia DC.
56995,Peltoboykinia tellimoides H.Hara (Maxim.)
56996,Peltocalathos baurii M.Tamura (Mac Owan)
56997,Peltogyne mexicana Martínez
56998,Peltogyne paniculata Benth.
56999,Peltogyne purpurea Pittier
57000,Peltogyne venosa Benth. (Vahl)
57001,Peltophorum africanum Sond.
57002,Peltophorum dasyrhachis Kurz (Miq.)
57003,Peltophorum dubium Taub. (Spreng.)
57004,Peltophorum pterocarpum Backer ex K.Heyne (DC.)
57005,Peltostigma guatemalense Gereau (Standl. & Steyerm.)
57006,Pelucha trifida S.Watson
57007,Pemphis acidula J.R.Forst. & G.Forst.
57008,Penaea acutifolia A.Juss.
57009,Penaea cneorum Meerb.
57010,Penaea mucronata L.
57011,Penianthus longifolius Miers
57012,Peniocereus greggii Britton & Rose (Engelm.)
57013,Peniocereus johnstonii Britton & Rose
57014,"Peniocereus lazaro-cardenasii D.R.Hunt (J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.Toledo)"
57015,Peniocereus marianus Sánchez-Mej. (Gentry)
57016,Peniocereus serpentinus N.P.Taylor (Lag. & Rodrigues)
57017,Peniocereus striatus Buxb. (Brandegee)
57018,Peniocereus viperinus Kreuz. (F.A.C.Weber)
57019,Pennellia longifolia Rollins (Benth.)
57020,Pennellia micrantha Nieuwl. (A.Gray)
57021,"Pennellia tricornuta R.A.Price, C.D.Bailey & Al-Shehbaz (Rollins)"
57022,Pennellianthus frutescens Crosswh. (Lamb.)
57023,Penstemon absarokensis Evert
57024,Penstemon acaulis L.O.Williams
57025,Penstemon alamosensis Pennell & Nisbet
57026,Penstemon albertinus Greene
57027,Penstemon albidus Nutt.
57028,Penstemon albomarginatus M.E.Jones
57029,Penstemon ambiguus Torr.
57030,Penstemon ammophilus N.H.Holmgren & L.M.Schultz
57031,Penstemon amphorellae Crosswh.
57032,Penstemon anguineus Eastw.
57033,Penstemon angustifolius Nutt. ex Pursh
57034,Penstemon arenarius Greene
57035,Penstemon arenicola A.Nelson
57036,Penstemon arkansanus Pennell
57037,Penstemon atwoodii S.L.Welsh
57038,Penstemon auriberbis Pennell
57039,Penstemon australis Small
57040,Penstemon azureus Benth.
57041,Penstemon baccharifolius Hook.
57042,Penstemon barbatus Roth (Cav.)
57043,Penstemon barnebyi N.H.Holmgren
57044,Penstemon barrettiae A.Gray
57045,Penstemon bicolor Clokey & D.D.Keck (Brandegee)
57046,Penstemon bracteatus D.D.Keck
57047,Penstemon breviculus Nisbet & R.C.Jacks. (D.D.Keck)
57048,Penstemon brevisepalus Pennell
57049,Penstemon buckleyi Pennell
57050,Penstemon caesius A.Gray
57051,Penstemon caespitosus Nutt. ex A.Gray
57052,Penstemon calcareus Brandegee
57053,Penstemon californicus D.D.Keck (Munz & L M.Johnst.)
57054,Penstemon calycosus Small
57055,Penstemon campanulatus Willd. (Cav.)
57056,Penstemon canescens Britton (Britton)
57057,Penstemon cardinalis Wooton & Standl.
57058,Penstemon cardwellii Howell
57059,Penstemon carnosus Pennell
57060,Penstemon caryi Pennell
57061,Penstemon cedrosensis Krautter
57062,Penstemon centranthifolius Benth.
57063,Penstemon cinicola D.D.Keck
57064,Penstemon clevelandii A.Gray
57065,Penstemon cobaea Nutt.
57066,Penstemon comarrhenus A.Gray
57067,Penstemon compactus Crosswh. (D.D.Keck)
57068,Penstemon concinnus D.D.Keck
57069,Penstemon confusus M.E.Jones
57070,Penstemon cusickii A.Gray
57071,Penstemon cyananthus Hook.
57072,Penstemon cyaneus Pennell
57073,Penstemon cyanocaulis Payson
57074,Penstemon cyathophorus Rydb.
57075,Penstemon dasyphyllus A.Gray
57076,Penstemon davidsonii Greene
57077,Penstemon deamii Pennell
57078,Penstemon deaveri Crosswh.
57079,Penstemon degeneri Crosswh.
57080,Penstemon deustus Douglas
57081,Penstemon digitalis Nutt.
57082,Penstemon discolor D.D.Keck
57083,Penstemon dissectus Elliott
57084,Penstemon duchesnensis Neese (Holmgren)
57085,Penstemon eatonii A.Gray
57086,Penstemon elegantulus Pennell
57087,Penstemon ellipticus Coult. & Fisher
57088,Penstemon eriantherus Pursh
57089,Penstemon euglaucus English
57090,Penstemon eximius D.D.Keck
57091,Penstemon fasciculatus A.Gray
57092,Penstemon fendleri Torr. & Gray
57093,Penstemon filiformis D.D.Keck (D.D.Keck)
57094,Penstemon floridus Brandegee
57095,Penstemon flowersii Neese & S.L.Welsh
57096,Penstemon fremontii Torr. & Gray
57097,Penstemon fruticiformis Coville
57098,Penstemon fruticosus Greene (Pursh)
57099,Penstemon gairdneri Hook.
57100,Penstemon gentianoides Poir. (Kunth)
57101,Penstemon glaber Pursh
57102,Penstemon glandulosus Douglas ex Lindl.
57103,Penstemon globosus Pennell & D.D.Keck (Piper)
57104,Penstemon goodrichii N.H.Holmgren
57105,Penstemon gormanii Greene
57106,Penstemon gracilentus A.Gray
57107,Penstemon gracilis Nutt.
57108,Penstemon grandiflorus Fraser
57109,Penstemon grinnellii Eastw.
57110,Penstemon guadalupensis A.Heller
57111,Penstemon hallii A.Gray
57112,Penstemon harbourii A.Gray
57113,Penstemon harringtonii Penland
57114,Penstemon hartwegii Benth.
57115,Penstemon havardii A.Gray
57116,Penstemon heterodoxus A.Gray
57117,Penstemon heterophyllus Lindl.
57118,Penstemon hirsutus Willd. (L.)
57119,Penstemon humilis Nutt. ex A.Gray
57120,Penstemon immanifestus N.H.Holmgren
57121,Penstemon incertus Brandegee
57122,Penstemon jamesii Benth.
57123,Penstemon janishiae N.H.Holmgren
57124,Penstemon jonesii Pennell
57125,Penstemon kingii S.Watson
57126,Penstemon labrosus Mast. ex Hook.fil. (A.Gray)
57127,Penstemon laetus A.Gray
57128,Penstemon laevigatus Aiton
57129,Penstemon laevis Pennell
57130,Penstemon lanceolatus Benth.
57131,Penstemon laricifolius Hook. & Arn.
57132,Penstemon laxiflorus Pennell
57133,Penstemon leiophyllus Pennell
57134,Penstemon lemhiensis D.D.Keck & Cronquist (D.D.Keck)
57135,Penstemon lentus Pennell
57136,Penstemon leonardii Rydb.
57137,Penstemon leonensis Straw
57138,Penstemon linarioides A.Gray
57139,Penstemon lyalli A.Gray (A.Gray)
57140,Penstemon marcusii N.H.Holmgren (D.D.Keck)
57141,Penstemon mensarum Pennell
57142,Penstemon miniatus Lindl.
57143,Penstemon minutifolius Straw
57144,Penstemon miser A.Gray
57145,Penstemon moffattii Eastw.
57146,Penstemon monoensis A.Heller
57147,Penstemon montanus Greene
57148,Penstemon mucronatus N.H.Holmgren
57149,Penstemon murrayanus Hook.
57150,Penstemon neomexicanus Wooton & Standl.
57151,Penstemon neotericus D.D.Keck
57152,Penstemon newberryi Gray
57153,Penstemon nitidus Douglas ex Benth.
57154,Penstemon nudiflorus A.Gray
57155,Penstemon oklahomensis Pennell
57156,Penstemon oliganthus Wooton & Standl.
57157,Penstemon ophianthus Pennell
57158,Penstemon osterhoutii Pennell
57159,Penstemon ovatus Douglas
57160,Penstemon pachyphyllus A.Gray ex Rydb.
57161,Penstemon pallidus Small
57162,Penstemon palmeri A.Gray
57163,Penstemon papillatus Howell
57164,Penstemon parishii Davidson
57165,Penstemon parryi A.Gray
57166,Penstemon parvulus Krautter (A.Gray)
57167,Penstemon patens N.H.Holmgren (M.E.Jones)
57168,Penstemon peckii Pennell
57169,Penstemon penlandii W.A.Weber
57170,Penstemon pennellianus D.D.Keck
57171,Penstemon perfoliatus Brongn.
57172,Penstemon perpulcher A.Nelson
57173,Penstemon petiolatus Brandegee
57174,Penstemon pinifolius Greene
57175,Penstemon pinorum L.M.Shultz & J.S.Shultz
57176,Penstemon plagapineus Straw
57177,Penstemon platyphyllus Rydb.
57178,Penstemon pratensis Greene
57179,Penstemon procerus Douglas ex Graham
57180,Penstemon pseudoputus N.H.Holmgren (Crosswh.)
57181,Penstemon pseudospectabilis M.E.Jones
57182,Penstemon pumilus Nutt.
57183,Penstemon purpusii Brandegee
57184,Penstemon putus A.Nelson
57185,Penstemon rattanii A.Gray
57186,Penstemon roezlii Regel
57187,Penstemon roseus G.Don (Sweet)
57188,Penstemon rostriflorus Kellogg
57189,Penstemon rotundifolius A.Gray
57190,Penstemon rubicundus D.D.Keck
57191,Penstemon rupicola Howell (Piper)
57192,Penstemon rydbergii A.Nelson
57193,Penstemon saxosorum Pennell
57194,Penstemon scapoides D.D.Keck
57195,Penstemon scariosus Pennell
57196,Penstemon secundiflorus Benth.
57197,Penstemon sepalulus A.Nelson
57198,Penstemon smallii A.Heller
57199,Penstemon spectabilis Thurb. ex Torr. & Gray
57200,Penstemon stenophyllus A.Gray
57201,Penstemon stephensii Brandegee
57202,Penstemon strictiformis Rydb.
57203,Penstemon strictus Benth.
57204,Penstemon subglaber Rydb.
57205,Penstemon subserratus Pennell
57206,Penstemon subulatus M.E.Jones
57207,Penstemon sudans M.E.Jones
57208,Penstemon tenuiflorus Pennell
57209,Penstemon tenuis Small
57210,Penstemon thompsoniae Rydb. (Gray)
57211,Penstemon thurberi Torr.
57212,Penstemon tracyi D.D.Keck
57213,Penstemon triflorus A.Heller
57214,Penstemon triphyllus Douglas
57215,Penstemon tubaeflorus Nutt.
57216,Penstemon utahensis Eastw.
57217,Penstemon virens Pennell ex Rydb.
57218,Penstemon virgatus A.Gray
57219,Penstemon washingtonensis D.D.Keck
57220,Penstemon watsonii A.Gray
57221,Penstemon whippleanus A.Gray
57222,Penstemon wilcoxii Rydb.
57223,Penstemon wislizenii Straw (A.Gray)
57224,Penstemon wrightii Hook.
57225,Penstemon yampaensis Penland
57226,Pentacalia breviligulata Cuatrec. (Hieron.)
57227,Pentaceras australe Hook.fil. (F.Muell.)
57228,Pentachaeta aurea Nutt.
57229,Pentachaeta bellidiflora Greene
57230,Pentachaeta lyonii A.Gray
57231,Pentachlaena latifolia H.Perrier
57232,Pentachondra pumila R.Br. (J.R. & G.Forst.)
57233,Pentaclethra macroloba Kuntze (Willd.)
57234,Pentaclethra macrophylla Benth.
57235,Pentacyphus andinus Liede (Ball)
57236,Pentadesma butyracea Sabine
57237,Pentaglottis sempervirens L.H.Bailey (L.)
57238,Pentagonia costaricensis W.C.Burger & C.M.Taylor (Standl.)
57239,Pentagonia donnell-smithii Standl. (Standl.)
57240,Pentagonia hirsuta Standl.
57241,Pentagonia involucrata C.M.Taylor
57242,Pentagonia lobata C.M.Taylor
57243,Pentagonia macrophylla Benth.
57244,Pentagonia osaensis C.M.Taylor
57245,Pentagonia pinnatifida Seem.
57246,Pentagonia tinajita Seem.
57247,Pentagonia wendlandii Hook.f.
57248,"Pentagramma pallida Yatsk., Windham & Wollenw. (Weath.)"
57249,"Pentagramma triangularis Yatsk., Windham & Wollenw. (Kaulf.)"
57250,Pentagramma viscosa Schuettp. & Windham (Nutt. ex D.C.Eaton)
57251,Pentalinon andrieuxii B.F.Hansen & Wunderlin (Müll.Arg.)
57252,Pentalinon luteum B.F.Hansen & Wunderlin (L.)
57253,Pentameris airoides Steud. (Nees)
57254,Pentameris barbata Steud. (Nees)
57255,Pentameris calcicola Galley & H.P.Linder (H.P.Linder)
57256,Pentameris capensis Galley & H.P.Linder (Nees)
57257,Pentameris colorata Galley & H.P.Linder (Steud.)
57258,Pentameris curvifolia Nees (Schrad.)
57259,Pentameris densifolia Steud. (Nees)
57260,Pentameris eriostoma Steud. (Nees)
57261,Pentameris heptamera Steud. (Nees)
57262,Pentameris macrocalycina Schweick. (Steud.)
57263,Pentameris pallida Galley & H.P.Linder (Thunb.)
57264,Pentameris pusilla Galley & H.P.Linder (Nees)
57265,Pentameris rigidissima Galley & H.P.Linder (Pilg. ex H.P.Linder)
57266,Pentameris thuarii P.Beauv.
57267,"Pentanema aschersonianum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (Janka)"
57268,Pentanema asperum G.V.Boiko & Korniy. (Poir.)
57269,"Pentanema bifrons D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57270,"Pentanema britannicum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57271,Pentanema candidum  (L.)
57272,"Pentanema caspicum G.V.Boiko, Korniy. & Mosyakin (F.K.Blum ex Ledeb.)"
57273,"Pentanema confertiflorum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (A.Rich.)"
57274,"Pentanema conyzae D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (Griess.)"
57275,"Pentanema ensifolium D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57276,"Pentanema germanicum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57277,"Pentanema helenioides D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (DC.)"
57278,"Pentanema hirtum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57279,"Pentanema langeanum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (Beck)"
57280,"Pentanema montanum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57281,"Pentanema oculus-christi D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57282,"Pentanema orientale D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (Lam.)"
57283,Pentanema sabuletorum G.V.Boiko & Korniy. (Czern. ex Lavrenko)
57284,"Pentanema salicinum D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57285,"Pentanema spiraeifolium D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (L.)"
57286,"Pentanema verbascifolium D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort. (Willd.)"
57287,Pentanisia angustifolia Hochst. (Hochst.)
57288,Pentanisia ouranogyne S.Moore
57289,Pentanisia prunelloides Walp. (Klotzsch)
57290,Pentanisia veronicoides K.Schum. (Baker)
57291,Pentapeltis peltigera Bunge (Hook.)
57292,Pentapetes phoenicea L.
57293,Pentaphylax euryoides Gardner & Champ.
57294,Pentapogon quadrifidus Baill. (Labill.)
57295,Pentarhizidium orientale Hayata (Hook.)
57296,Pentas angustifolia Verdc. (A.Rich.)
57297,Pentas lanceolata Deflers (Forssk.)
57298,Pentas micrantha Baker
